Source,Target,Author
2164,2153,Elke A. Rundensteiner
2406,3641,Sunita Sarawagi
1991,3249,Beng Chin Ooi
2063,5210,Nick Koudas
1119,2765,Jeffrey D. Ullman
4445,4335,Xiaolei Qian
4975,4971,Sushil Jajodia
2719,5249,Gustavo Alonso
3983,1915,David J. DeWitt
4868,2817,Guido Moerkotte
3993,3212,Ming-Chien Shan
4742,5740,Eric Simon
1417,3852,Hongjun Lu
1894,1431,Alexandros Labrinidis
2723,5023,Rakesh Agrawal
3891,4472,Peter Buneman
1872,5285,Leonid Libkin
2252,4335,Marianne Winslett
2133,2861,Theodore Johnson
3637,5543,Yufei Tao
3371,1749,Patrick Valduriez
1778,4842,Daniel Barbar&#225;
2555,3050,Gio Wiederhold
5766,4677,Jeffrey F. Naughton
2045,4876,Louiqa Raschid
2363,3431,Martin L. Kersten
2543,5559,Alon Y. Levy
4805,3574,Umeshwar Dayal
3615,2437,Prabhakar Raghavan
5695,5607,Anastassia Ailamaki
5342,5388,Erhard Rahm
4523,2741,Miron Livny
3066,3148,Betty Salzberg
4735,5107,Inderpal Singh Mumick
10025,5769,Viswanath Poosala
7812,9275,Yannis E. Ioannidis
8804,11369,Hamid Pirahesh
10028,8659,Hanan Samet
6287,8676,Daniel A. Keim
9349,11203,Praveen Seshadri
8326,5975,Krithi Ramamritham
7299,9310,Alfons Kemper
7299,10956,Donald Kossmann
9929,8306,Mitch Cherniack
5799,8595,Stanley B. Zdonik
9572,10207,Michael Stonebraker
7683,11350,Hector Garcia-Molina
11413,8839,Kevin Chen-Chuan Chang
11275,8278,Rakesh Agrawal
7108,10406,Luis Gravano
6836,9282,Richard Hull
10254,9441,Raymond T. Ng
7367,10859,Timos K. Sellis
9446,9816,Kyuseok Shim
8966,7688,Jennifer Widom
11666,5848,Joachim Hammer
7429,11038,Dan Suciu
7315,6116,Daniela Florescu
6243,6245,Alon Y. Levy
11498,6415,Mary F. Fernandez
9958,7084,Elisa Bertino
10248,9820,Dennis Shasha
6155,8904,Nelson Mendonça Mattos
11335,9961,Philip A. Bernstein
7048,7692,Jeffrey F. Naughton
7993,11430,Qiong Luo
11626,8441,Tova Milo
8457,7243,Serge Abiteboul
6986,9148,Sophie Cluet
8489,9324,Bernhard Seeger
11206,7166,Yannis Papakonstantinou
9741,7145,Christian S. Jensen
8143,6852,Curtis E. Dyreson
9302,7432,Alexandros Biliris
10885,6880,Abraham Silberschatz
9989,9136,Rajeev Rastogi
10403,11043,Philip S. Yu
10753,6975,Nick Roussopoulos
7878,7548,Hongjun Lu
11559,8239,Jim Melton
7240,9930,Andrew Eisenberg
6341,6078,Amit P. Sheth
11431,6717,Per-Åke Larson
9345,6275,Surajit Chaudhuri
10022,8355,Umeshwar Dayal
11669,9272,Anindya Datta
9189,7190,Alon Y. Halevy
8520,9634,Goetz Graefe
6007,8721,Luc Bouganim
11693,8721,Patrick Valduriez
6007,11596,Philippe Pucheral
9603,10125,Divesh Srivastava
10371,9228,H. V. Jagadish
6019,10632,C. Mohan
6025,6609,Phillip B. Gibbons
11080,8803,Xiaolei Qian
6086,11368,Nick Koudas
8514,8929,Ling Liu
7149,6041,Elke A. Rundensteiner
7563,9505,Joseph M. Hellerstein
9137,10365,Inderpal Singh Mumick
10755,10334,Raghu Ramakrishnan
6724,8370,Sunita Sarawagi
6413,7273,Richard T. Snodgrass
6703,10092,Dimitrios Gunopulos
11275,8791,Soumen Chakrabarti
10885,6756,S. Sudarshan
8095,8106,Rafael Alonso
10245,8040,Michael J. Franklin
8027,8494,Mehmet Altinel
8583,9432,Minos N. Garofalakis
9806,11542,Theodore Johnson
6131,7383,Chee Yong Chan
7145,10575,Sushil Jajodia
6629,7367,Dimitris Papadias
8259,8174,Jeffrey D. Ullman
6665,8792,Alberto O. Mendelzon
9857,11053,Christos Faloutsos
7554,10049,Kian-Lee Tan
9208,9293,Philippe Bonnet
10371,11678,Kenneth A. Ross
8422,11588,Henry F. Korth
10445,7105,Philip Bohannon
7569,10875,Wen-Syan Li
6358,10665,Alexandros Labrinidis
10666,8103,Jayant R. Haritsa
9606,11419,Miron Livny
7666,8249,Yufei Tao
11182,8017,Yannis Kotidis
6271,7654,Betty Salzberg
10434,9759,Hans-Peter Kriegel
11401,8900,Gerhard Weikum
11426,8779,Martin L. Kersten
8105,8027,Asuman Dogac
8799,10026,Michael H. Böhlen
9035,6544,Hans-Jörg Schek
11338,6314,Gustavo Alonso
7107,8831,David B. Lomet
9005,6326,Peter J. Haas
8594,9237,Flip Korn
9228,6945,Laks V. S. Lakshmanan
9457,9603,Sihem Amer-Yahia
9222,8631,Michael J. Carey
8189,9673,Mong-Li Lee
6399,10889,Leonid Libkin
9158,10329,Johannes Gehrke
7191,11335,David Maier
7981,9574,Peter Buneman
9968,6489,Renée J. Miller
9989,9236,S. Seshadri
6953,8700,Charu C. Aggarwal
8839,9809,Divyakant Agrawal
11058,11145,Z. Meral Özsoyoglu
6717,8036,Stefano Ceri
9789,7554,Masaru Kitsuregawa
7652,6519,Vivek R. Narasayya
8259,6519,Rajeev Motwani
9085,6707,V. S. Subrahmanian
7933,6529,Piero Fraternali
6610,11026,Ramakrishnan Srikant
10882,7094,David J. DeWitt
6541,10578,Jignesh M. Patel
6605,8228,Ahmed K. Elmagarmid
7554,10107,Beng Chin Ooi
11186,9578,Arnon Rosenthal
9319,8217,Jian Pei
8329,6956,Jiawei Han
6718,8738,Narayanan Shivakumar
8364,10757,Eugene J. Shekita
7709,6727,Jerry Kiernan
11024,8662,Jayavel Shanmugasundaram
6732,10821,Patrick E. O'Neil
9077,10476,K. Selçuk Candan
10891,7564,Eric Simon
9562,11595,Chin-Wan Chung
7228,8642,Peter M. G. Apers
9813,10341,Jeffrey Scott Vitter
9492,8036,Ioana Manolescu
10606,9142,Daniel Barbará
7142,9240,Karl Aberer
8324,10617,Marianne Winslett
7086,10447,Erhard Rahm
7086,11236,Matthias Jarke
10948,11258,Laura M. Haas
7092,9933,Prabhakar Raghavan
7096,10571,A. Prasad Sistla
10267,9997,Clement T. Yu
7096,8715,Ouri Wolfson
10370,10331,?
7166,7203,Bertram Ludäscher
10896,9390,Guy M. Lohman
10621,8656,Tomasz Imielinski
9097,8929,Calton Pu
8431,8962,Stefano Paraboschi
9486,7236,Fabio Casati
7250,10757,Bruce G. Lindsay
8833,7807,M. Tamer Özsu
10232,7380,Guido Moerkotte
8599,8367,Anthony Tomasic
7437,11262,César A. Galindo-Legaria
10692,11039,Jim Gray
7581,7457,Chris Olston
9771,8369,Amr El Abbadi
8367,8681,Louiqa Raschid
7885,7588,Paolo Atzeni
7707,9295,Swarup Acharya
8183,9500,Arie Segev
8946,11573,Anastassia Ailamaki
9486,10022,Ming-Chien Shan
9791,10819,Janet L. Wiener
7916,9553,Sridhar Ramaswamy
10919,10115,S. Muthukrishnan
10043,8085,Carlo Zaniolo
9983,9578,Leonard J. Seligman
10043,9139,Vassilis J. Tsotras
11700,8393,Sharad Mehrotra
9246,9377,Jérôme Siméon
9455,10603,Yossi Matias
1106,604,Yannis Papakonstantinou
240,245,Praveen Seshadri
4514,4680,Nick Roussopoulos
2760,4987,Yannis Kotidis
61,4470,Arie Segev
1190,4865,Asuman Dogac
2168,78,Mehmet Altinel
151,612,Ling Liu
5540,612,Calton Pu
4868,3932,Alfons Kemper
2595,4711,Donald Kossmann
530,3995,Ouri Wolfson
2378,2671,Philip A. Bernstein
3669,3132,Matthias Jarke
3798,4014,Wen-Syan Li
1964,1993,Divyakant Agrawal
146,4716,Swarup Acharya
5255,3007,Phillip B. Gibbons
804,2467,Viswanath Poosala
146,3740,Sridhar Ramaswamy
931,5121,Laks V. S. Lakshmanan
2564,4663,Jiawei Han
3083,220,Dan Suciu
3194,2860,Soumen Chakrabarti
4970,2925,Daniel A. Keim
195,2271,C. Mohan
2069,272,Charu C. Aggarwal
2050,3167,Philip S. Yu
776,1506,Rajeev Rastogi
228,4657,Kyuseok Shim
4994,265,Hector Garcia-Molina
5761,2423,Raghu Ramakrishnan
5127,2779,M. Tamer &#214;zsu
2963,2825,Minos N. Garofalakis
2725,1468,S. Seshadri
2725,2901,S. Sudarshan
3081,4706,Christos Faloutsos
1220,3266,Hans-Peter Kriegel
1574,5605,Raymond T. Ng
2567,5174,Hamid Pirahesh
292,2866,Sophie Cluet
1074,2217,Minos Garofalakis
301,761,Bernhard Seeger
2291,4655,Jr.
313,2760,Flip Korn
313,2829,S. Muthukrishnan
2309,3233,Christian S. Jensen
2926,3678,Hans-J&#246;rg Schek
4881,1258,Arnon Rosenthal
2126,1237,Jian Pei
3294,2119,Jayant R. Haritsa
2473,445,Stefano Ceri
4497,564,Stefano Paraboschi
1868,1725,Andrew Eisenberg
5291,1716,Jim Melton
5365,409,Anindya Datta
4906,1897,Amit Sheth
2566,2218,Surajit Chaudhuri
4513,821,Luis Gravano
741,4012,H&#233;ctor Garc&#237;a-Molina
3228,423,Anthony Tomasic
3574,1264,Fabio Casati
3177,4679,Hanan Samet
4553,3066,Jim Gray
2829,5308,H. V. Jagadish
499,2266,Avigdor Gal
3666,2090,Sharad Mehrotra
526,697,Henry F. Korth
5669,2725,Abraham Silberschatz
3857,2499,Joseph M. Hellerstein
5311,1129,Chris Olston
968,3516,Michael Stonebraker
1012,624,Vivek Narasayya
4995,3825,Dennis Shasha
1244,3910,Per-&#197;ke Larson
4585,1244,Goetz Graefe
4668,1740,Yossi Matias
3185,1829,David Lomet
1381,2761,Gerhard Weikum
2462,2567,Bruce G. Lindsay
5576,2301,Rajeev Motwani
781,1168,V. S. Subrahmanian
4870,3450,Daniela Florescu
4850,3450,Alon Levy
2097,5709,Peter J. Haas
1577,4654,Johannes Gehrke
2825,754,Yannis E. Ioannidis
3561,5371,Jayavel Shanmugasundaram
3269,4495,Krithi Ramamritham
1306,776,Avi Silberschatz
2698,5361,Tova Milo
782,5183,Divesh Srivastava
3996,1029,Elisa Bertino
1991,2751,Dimitris Papadias
5503,5702,Richard Snodgrass
5011,2928,Kenneth A. Ross
4434,5340,Curtis E. Dyreson
4616,4434,Richard Thomas Snodgrass
3721,1455,Jennifer Widom
4674,2497,Serge Abiteboul
2561,5090,Michael J. Carey
3463,4325,Michael J. Franklin
2243,5632,Karl Aberer
2508,934,Laura M. Haas
2168,972,Qiong Luo
5693,5377,Alon Y. Halevy
5655,1097,Kian-Lee Tan
2164,2706,Elke A. Rundensteiner
2406,4669,Sunita Sarawagi
1991,5587,Beng Chin Ooi
2063,2829,Nick Koudas
1119,4689,Jeffrey D. Ullman
4445,4976,Xiaolei Qian
4975,4972,Sushil Jajodia
2719,5673,Gustavo Alonso
3983,5757,David J. DeWitt
4868,3009,Guido Moerkotte
3993,1264,Ming-Chien Shan
4742,4141,Eric Simon
1417,3213,Hongjun Lu
1894,3290,Alexandros Labrinidis
5572,3456,Rakesh Agrawal
3891,1595,Peter Buneman
1872,1702,Leonid Libkin
2252,1714,Marianne Winslett
2133,2094,Theodore Johnson
3637,1737,Yufei Tao
3371,3032,Patrick Valduriez
1778,1772,Daniel Barbar&#225;
2555,1838,Gio Wiederhold
5766,3914,Jeffrey F. Naughton
2045,1997,Louiqa Raschid
2363,3464,Martin L. Kersten
2543,3034,Alon Y. Levy
4805,3993,Umeshwar Dayal
3615,4654,Prabhakar Raghavan
5695,5294,Anastassia Ailamaki
5342,3567,Erhard Rahm
4523,5045,Miron Livny
3066,3185,Betty Salzberg
4735,3092,Inderpal Singh Mumick
10025,8234,Viswanath Poosala
7812,10176,Yannis E. Ioannidis
8804,8075,Hamid Pirahesh
10028,5781,Hanan Samet
6287,6604,Daniel A. Keim
9349,8804,Praveen Seshadri
8326,8792,Krithi Ramamritham
7299,6502,Alfons Kemper
7299,9299,Donald Kossmann
9929,8595,Mitch Cherniack
5799,9786,Stanley B. Zdonik
7333,11456,Michael Stonebraker
7683,8286,Hector Garcia-Molina
11413,8072,Kevin Chen-Chuan Chang
11275,9318,Rakesh Agrawal
7108,10919,Luis Gravano
6836,11589,Richard Hull
10254,11361,Raymond T. Ng
7367,7249,Timos K. Sellis
9446,7916,Kyuseok Shim
8966,10505,Jennifer Widom
11666,9658,Joachim Hammer
7429,10409,Dan Suciu
7315,6245,Daniela Florescu
6243,8834,Alon Y. Levy
11498,11249,Mary F. Fernandez
9958,11341,Elisa Bertino
10248,11229,Dennis Shasha
6155,11050,Nelson Mendonça Mattos
11335,7724,Philip A. Bernstein
7048,8078,Jeffrey F. Naughton
7993,7569,Qiong Luo
11626,10810,Tova Milo
8457,9549,Serge Abiteboul
6986,9246,Sophie Cluet
8489,10732,Bernhard Seeger
11206,10719,Yannis Papakonstantinou
9741,10348,Christian S. Jensen
8143,9164,Curtis E. Dyreson
9302,8397,Alexandros Biliris
10885,6756,Abraham Silberschatz
9989,11184,Rajeev Rastogi
10403,10250,Philip S. Yu
7587,9857,Nick Roussopoulos
7878,6493,Hongjun Lu
11559,10130,Jim Melton
7240,9451,Andrew Eisenberg
6341,6623,Amit P. Sheth
11431,7365,Per-Åke Larson
9345,9602,Surajit Chaudhuri
10022,5957,Umeshwar Dayal
11669,11257,Anindya Datta
9189,10905,Alon Y. Halevy
8520,11431,Goetz Graefe
6007,10866,Luc Bouganim
11693,11538,Patrick Valduriez
6007,8721,Philippe Pucheral
9603,10253,Divesh Srivastava
10371,10253,H. V. Jagadish
6019,10652,C. Mohan
6025,7826,Phillip B. Gibbons
11080,9767,Xiaolei Qian
6086,10025,Nick Koudas
8514,9121,Ling Liu
7149,8475,Elke A. Rundensteiner
7563,6050,Joseph M. Hellerstein
9137,9150,Inderpal Singh Mumick
10755,8804,Raghu Ramakrishnan
6724,10803,Sunita Sarawagi
6413,6644,Richard T. Snodgrass
6703,6510,Dimitrios Gunopulos
11275,11544,Soumen Chakrabarti
10885,8804,S. Sudarshan
8095,9428,Rafael Alonso
10245,6121,Michael J. Franklin
8027,8179,Mehmet Altinel
8583,9434,Minos N. Garofalakis
9806,8729,Theodore Johnson
6131,9275,Chee Yong Chan
7145,7376,Sushil Jajodia
6629,10859,Dimitris Papadias
8259,8528,Jeffrey D. Ullman
6665,6158,Alberto O. Mendelzon
9857,10808,Christos Faloutsos
7554,8354,Kian-Lee Tan
9208,11632,Philippe Bonnet
10371,8740,Kenneth A. Ross
8422,9989,Henry F. Korth
10445,9185,Philip Bohannon
7569,11613,Wen-Syan Li
6358,8594,Alexandros Labrinidis
10666,9066,Jayant R. Haritsa
9606,8543,Miron Livny
7666,7611,Yufei Tao
11182,8018,Yannis Kotidis
6271,7090,Betty Salzberg
11521,7233,Hans-Peter Kriegel
11401,10435,Gerhard Weikum
11426,10570,Martin L. Kersten
8105,7965,Asuman Dogac
8799,10348,Michael H. Böhlen
9035,7412,Hans-Jörg Schek
11338,11083,Gustavo Alonso
8582,11455,David B. Lomet
9005,10198,Peter J. Haas
8594,9078,Flip Korn
9228,11042,Laks V. S. Lakshmanan
9457,6986,Sihem Amer-Yahia
9222,11328,Michael J. Carey
8189,8750,Mong-Li Lee
6399,6801,Leonid Libkin
9158,8443,Johannes Gehrke
7191,6410,David Maier
7981,6410,Peter Buneman
9968,10458,Renée J. Miller
9989,8629,S. Seshadri
6953,9973,Charu C. Aggarwal
8839,7450,Divyakant Agrawal
11058,8792,Z. Meral Özsoyoglu
6717,8962,Stefano Ceri
9789,11499,Masaru Kitsuregawa
7652,11482,Vivek R. Narasayya
8259,9592,Rajeev Motwani
9085,11349,V. S. Subrahmanian
7933,8962,Piero Fraternali
6610,8278,Ramakrishnan Srikant
10882,11202,David J. DeWitt
6541,8309,Jignesh M. Patel
6605,8456,Ahmed K. Elmagarmid
7554,10145,Beng Chin Ooi
11186,8687,Arnon Rosenthal
9319,10078,Jian Pei
8329,10301,Jiawei Han
6718,7119,Narayanan Shivakumar
8364,6727,Eugene J. Shekita
7709,9033,Jerry Kiernan
11024,8572,Jayavel Shanmugasundaram
6732,11401,Patrick E. O'Neil
9077,7569,K. Selçuk Candan
10891,6893,Eric Simon
9562,9900,Chin-Wan Chung
7228,6788,Peter M. G. Apers
9813,9553,Jeffrey Scott Vitter
9492,8938,Ioana Manolescu
10606,10621,Daniel Barbará
7142,9433,Karl Aberer
8324,9979,Marianne Winslett
7086,10478,Erhard Rahm
7086,11300,Matthias Jarke
10948,10404,Laura M. Haas
7092,11275,Prabhakar Raghavan
7096,11533,A. Prasad Sistla
10267,9869,Clement T. Yu
7096,10934,Ouri Wolfson
10370,7523,?
7166,10853,Bertram Ludäscher
10896,10032,Guy M. Lohman
10621,10450,Tomasz Imielinski
9097,9121,Calton Pu
8431,7236,Stefano Paraboschi
9486,9864,Fabio Casati
7250,9485,Bruce G. Lindsay
8421,8289,M. Tamer Özsu
10232,11093,Guido Moerkotte
8599,7311,Anthony Tomasic
7437,8318,César A. Galindo-Legaria
10692,10873,Jim Gray
7581,11173,Chris Olston
9771,8541,Amr El Abbadi
8367,8907,Louiqa Raschid
7885,11303,Paolo Atzeni
7707,10580,Swarup Acharya
8183,9150,Arie Segev
8946,11640,Anastassia Ailamaki
9486,9864,Ming-Chien Shan
9791,11689,Janet L. Wiener
7916,10580,Sridhar Ramaswamy
10919,11204,S. Muthukrishnan
10043,10774,Carlo Zaniolo
9983,10352,Leonard J. Seligman
10043,11059,Vassilis J. Tsotras
11700,10156,Sharad Mehrotra
9246,10666,Jérôme Siméon
9455,10955,Yossi Matias
1106,3006,Yannis Papakonstantinou
240,2741,Praveen Seshadri
4514,1386,Nick Roussopoulos
2760,1182,Yannis Kotidis
61,4473,Arie Segev
1190,1670,Asuman Dogac
2168,2577,Mehmet Altinel
151,5540,Ling Liu
5540,1924,Calton Pu
4711,5760,Alfons Kemper
2595,2410,Donald Kossmann
530,95,Ouri Wolfson
2378,5714,Philip A. Bernstein
3669,4767,Matthias Jarke
3798,5616,Wen-Syan Li
1964,972,Divyakant Agrawal
146,3021,Swarup Acharya
2217,1505,Phillip B. Gibbons
804,2887,Viswanath Poosala
146,734,Sridhar Ramaswamy
931,1177,Laks V. S. Lakshmanan
2564,4422,Jiawei Han
3083,2655,Dan Suciu
3194,2993,Soumen Chakrabarti
4970,915,Daniel A. Keim
1252,929,C. Mohan
2069,1587,Charu C. Aggarwal
4517,224,Philip S. Yu
776,2786,Rajeev Rastogi
228,3026,Kyuseok Shim
4994,2322,Hector Garcia-Molina
5761,2936,Raghu Ramakrishnan
5127,1982,M. Tamer &#214;zsu
2963,243,Minos N. Garofalakis
776,2716,S. Seshadri
2725,3832,S. Sudarshan
3081,3811,Christos Faloutsos
1220,1347,Hans-Peter Kriegel
1574,3435,Raymond T. Ng
2567,2168,Hamid Pirahesh
292,3188,Sophie Cluet
1074,298,Minos Garofalakis
301,3131,Bernhard Seeger
2291,4720,Jr.
313,1577,Flip Korn
313,2094,S. Muthukrishnan
2309,1442,Christian S. Jensen
2926,2719,Hans-J&#246;rg Schek
4881,3504,Arnon Rosenthal
2126,2142,Jian Pei
3294,2827,Jayant R. Haritsa
2921,3682,Stefano Ceri
4497,4054,Stefano Paraboschi
1869,482,Andrew Eisenberg
5291,406,Jim Melton
5365,2331,Anindya Datta
4906,1804,Amit Sheth
2566,1072,Surajit Chaudhuri
4513,2710,Luis Gravano
741,3565,H&#233;ctor Garc&#237;a-Molina
3228,4298,Anthony Tomasic
3574,3506,Fabio Casati
3177,5670,Hanan Samet
4553,5211,Jim Gray
2829,445,H. V. Jagadish
499,1341,Avigdor Gal
3666,526,Sharad Mehrotra
526,2813,Henry F. Korth
5669,3015,Abraham Silberschatz
3857,968,Joseph M. Hellerstein
5311,3721,Chris Olston
3050,1344,Michael Stonebraker
1012,819,Vivek Narasayya
4995,632,Dennis Shasha
1244,2731,Per-&#197;ke Larson
4585,3994,Goetz Graefe
4668,5236,Yossi Matias
3185,3148,David Lomet
1381,1707,Gerhard Weikum
2462,3895,Bruce G. Lindsay
5226,4674,Rajeev Motwani
781,3985,V. S. Subrahmanian
4870,2812,Daniela Florescu
4850,719,Alon Levy
2097,1263,Peter J. Haas
1577,5294,Johannes Gehrke
2825,3839,Yannis E. Ioannidis
3561,3677,Jayavel Shanmugasundaram
3269,4752,Krithi Ramamritham
1306,5065,Avi Silberschatz
2698,3188,Tova Milo
782,5202,Divesh Srivastava
3996,3140,Elisa Bertino
5543,801,Dimitris Papadias
5503,816,Richard Snodgrass
5011,4735,Kenneth A. Ross
4434,831,Curtis E. Dyreson
4616,4475,Richard Thomas Snodgrass
3721,1344,Jennifer Widom
4674,4605,Serge Abiteboul
2561,4707,Michael J. Carey
3463,1895,Michael J. Franklin
2243,2242,Karl Aberer
2508,3147,Laura M. Haas
2168,3798,Qiong Luo
5693,1539,Alon Y. Halevy
5655,2425,Kian-Lee Tan
2164,1427,Elke A. Rundensteiner
2406,5247,Sunita Sarawagi
1991,3189,Beng Chin Ooi
2063,1103,Nick Koudas
1119,5301,Jeffrey D. Ullman
4445,4887,Xiaolei Qian
4975,4750,Sushil Jajodia
2719,3658,Gustavo Alonso
3983,5630,David J. DeWitt
4868,3932,Guido Moerkotte
3993,3506,Ming-Chien Shan
4742,4945,Eric Simon
1417,4111,Hongjun Lu
1894,2012,Alexandros Labrinidis
5572,2723,Rakesh Agrawal
3891,3964,Peter Buneman
1872,2031,Leonid Libkin
2252,4496,Marianne Winslett
2133,3825,Theodore Johnson
3637,5262,Yufei Tao
3371,3355,Patrick Valduriez
1778,4559,Daniel Barbar&#225;
2555,4475,Gio Wiederhold
5766,4180,Jeffrey F. Naughton
2045,3283,Louiqa Raschid
2363,2986,Martin L. Kersten
2543,2812,Alon Y. Levy
4805,4955,Umeshwar Dayal
3615,2993,Prabhakar Raghavan
5695,2489,Anastassia Ailamaki
5342,3896,Erhard Rahm
4523,3095,Miron Livny
3066,3763,Betty Salzberg
4735,5559,Inderpal Singh Mumick
10025,10921,Viswanath Poosala
7812,8770,Yannis E. Ioannidis
8804,6060,Hamid Pirahesh
10028,7676,Hanan Samet
6287,10287,Daniel A. Keim
9349,9606,Praveen Seshadri
8326,11224,Krithi Ramamritham
7299,10861,Alfons Kemper
7299,8413,Donald Kossmann
9929,8440,Mitch Cherniack
5799,8440,Stanley B. Zdonik
7333,9572,Michael Stonebraker
7683,8162,Hector Garcia-Molina
11413,6285,Kevin Chen-Chuan Chang
11275,11110,Rakesh Agrawal
7108,5832,Luis Gravano
6836,9549,Richard Hull
10254,10491,Raymond T. Ng
7367,5841,Timos K. Sellis
9446,11148,Kyuseok Shim
8966,6666,Jennifer Widom
11666,8286,Joachim Hammer
7429,6205,Dan Suciu
7315,8938,Daniela Florescu
6243,10182,Alon Y. Levy
11498,7764,Mary F. Fernandez
9958,7665,Elisa Bertino
10248,10467,Dennis Shasha
6155,8395,Nelson Mendonça Mattos
11335,9068,Philip A. Bernstein
7048,9489,Jeffrey F. Naughton
7993,10931,Qiong Luo
11626,5883,Tova Milo
8457,7249,Serge Abiteboul
11626,9728,Sophie Cluet
8489,10765,Bernhard Seeger
9927,7683,Yannis Papakonstantinou
9741,9591,Christian S. Jensen
8143,9741,Curtis E. Dyreson
9302,7950,Alexandros Biliris
10885,10852,Abraham Silberschatz
9989,7352,Rajeev Rastogi
10403,8792,Philip S. Yu
7587,10753,Nick Roussopoulos
7276,9091,Hongjun Lu
11559,10873,Jim Melton
7240,7436,Andrew Eisenberg
8037,5953,Amit P. Sheth
11431,10535,Per-Åke Larson
9345,8325,Surajit Chaudhuri
10022,9864,Umeshwar Dayal
11669,8988,Anindya Datta
9189,6972,Alon Y. Halevy
8520,7080,Goetz Graefe
6007,11254,Luc Bouganim
11693,10646,Patrick Valduriez
6007,10870,Philippe Pucheral
9603,10127,Divesh Srivastava
10371,9237,H. V. Jagadish
6019,9194,C. Mohan
6025,9233,Phillip B. Gibbons
11080,9383,Xiaolei Qian
6086,6510,Nick Koudas
8514,10656,Ling Liu
7149,10780,Elke A. Rundensteiner
7563,10917,Joseph M. Hellerstein
9137,6399,Inderpal Singh Mumick
10755,6249,Raghu Ramakrishnan
6724,7733,Sunita Sarawagi
6413,11508,Richard T. Snodgrass
6703,7535,Dimitrios Gunopulos
11275,6750,Soumen Chakrabarti
10885,11246,S. Sudarshan
8095,6105,Rafael Alonso
10245,8434,Michael J. Franklin
8027,7993,Mehmet Altinel
8583,11227,Minos N. Garofalakis
9806,10557,Theodore Johnson
6131,7647,Chee Yong Chan
7145,6707,Sushil Jajodia
6629,6252,Dimitris Papadias
8259,7412,Jeffrey D. Ullman
6665,9743,Alberto O. Mendelzon
9857,6336,Christos Faloutsos
7554,8835,Kian-Lee Tan
9208,8755,Philippe Bonnet
10371,7462,Kenneth A. Ross
8422,8007,Henry F. Korth
10445,9989,Philip Bohannon
7569,8062,Wen-Syan Li
6358,8532,Alexandros Labrinidis
10666,7820,Jayant R. Haritsa
6312,6784,Miron Livny
7666,9372,Yufei Tao
11182,8594,Yannis Kotidis
6271,11039,Betty Salzberg
11521,10434,Hans-Peter Kriegel
11401,10821,Gerhard Weikum
11426,7437,Martin L. Kersten
8105,11679,Asuman Dogac
8799,9903,Michael H. Böhlen
9035,10133,Hans-Jörg Schek
11338,6701,Gustavo Alonso
8582,7107,David B. Lomet
9005,7709,Peter J. Haas
8594,10357,Flip Korn
9228,7972,Laks V. S. Lakshmanan
9457,6347,Sihem Amer-Yahia
9222,11258,Michael J. Carey
8189,10353,Mong-Li Lee
6399,8856,Leonid Libkin
9158,7389,Johannes Gehrke
7191,7435,David Maier
7981,11371,Peter Buneman
9968,11678,Renée J. Miller
9989,7158,S. Seshadri
6953,6460,Charu C. Aggarwal
8839,10875,Divyakant Agrawal
11058,10928,Z. Meral Özsoyoglu
6717,10181,Stefano Ceri
9789,8824,Masaru Kitsuregawa
7652,11455,Vivek R. Narasayya
8259,8668,Rajeev Motwani
9085,7478,V. S. Subrahmanian
7933,9780,Piero Fraternali
6610,11007,Ramakrishnan Srikant
10882,10692,David J. DeWitt
6541,10199,Jignesh M. Patel
6605,9769,Ahmed K. Elmagarmid
7554,8696,Beng Chin Ooi
11186,10352,Arnon Rosenthal
9319,10111,Jian Pei
8329,11581,Jiawei Han
6718,11248,Narayanan Shivakumar
8364,11593,Eugene J. Shekita
7709,11593,Jerry Kiernan
11024,7966,Jayavel Shanmugasundaram
6732,7338,Patrick E. O'Neil
9077,9809,K. Selçuk Candan
10891,11538,Eric Simon
9562,7664,Chin-Wan Chung
7228,9861,Peter M. G. Apers
9813,11699,Jeffrey Scott Vitter
9492,7243,Ioana Manolescu
10606,9214,Daniel Barbará
7142,11226,Karl Aberer
9382,7266,Marianne Winslett
7086,6994,Erhard Rahm
7086,8506,Matthias Jarke
10948,9222,Laura M. Haas
7092,8916,Prabhakar Raghavan
7096,11415,A. Prasad Sistla
10267,11533,Clement T. Yu
7096,11415,Ouri Wolfson
10370,7140,?
7166,7335,Bertram Ludäscher
10896,7249,Guy M. Lohman
10621,10644,Tomasz Imielinski
9097,10498,Calton Pu
8431,10509,Stefano Paraboschi
9486,10379,Fabio Casati
7250,11120,Bruce G. Lindsay
8421,8833,M. Tamer Özsu
